FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,BwdPktLenMax,BwdPktLenMin,FwdHeaderLen,BwdHeaderLen,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,TargetOutput
11769,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
12150,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
15441,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
5417,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
6457,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
19814,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
21944,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
1198,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7833,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3529,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7486,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6631,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7184,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,3
7347,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
9753,3,7,325,4434,325,0,1460,0,60,164,3,325,7,4434,3
8639,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
18199,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
22829,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,3
15739,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
18123,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
16404,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3186,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5562,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
6391,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
6525,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
10431,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
12536,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
1516,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8590,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3759,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7897,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6771,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
24529,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
25564,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
27411,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
28086,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
28938,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
8097,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5271,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7185,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4623,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3392,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6277,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
7506,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
8851,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
13230,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
12223,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
2098,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
9013,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3063,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7875,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6647,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5728,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
6738,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,3
9110,4,8,324,4434,324,0,1460,0,80,184,4,324,8,4434,3
10070,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,3
7431,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4016,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6304,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
12044,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,3
2882,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
728,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7426,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,3
8729,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,3
8499,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,3
9645,4,8,314,4434,314,0,1460,0,80,184,4,314,8,4434,3
4722,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2583,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3435,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
13797,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
3656,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
18994,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
23808,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
25103,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
26650,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
27204,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
9616,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
6631,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3937,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5568,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3395,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2699,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5627,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
6237,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
7257,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
10148,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
9352,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
590,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7139,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2637,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6595,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5646,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5117,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
6361,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
8022,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
8466,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
9571,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
7919,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5005,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6622,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4472,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3291,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
38498,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
42003,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
46029,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
51758,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
53497,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
5620,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
19158,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4312,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
15961,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
11958,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5897,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
7090,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,3
8896,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,3
9442,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,3
10555,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,3
8552,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5556,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7313,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4993,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3861,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6227,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
8235,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
8158,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
9342,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
12023,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
6185,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8182,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2438,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6347,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5195,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5023,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
7376,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
7910,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
8383,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
9478,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
5677,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5134,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7888,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4514,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3368,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5631,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
7536,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
8664,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,3
10609,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
26893,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,3
18835,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
24072,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2795,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
22344,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
21259,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5182,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
7493,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
8082,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
8610,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
9671,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
5640,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5110,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7933,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4459,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3381,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6224,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
6942,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
8041,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
10722,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
13070,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
2109,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
9092,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4781,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8587,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7581,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5015,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
8660,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,3
8254,3,7,325,4434,325,0,1460,0,60,164,3,325,7,4434,3
20552,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
21098,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,3
16063,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
16476,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
19832,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4216,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3648,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6076,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
6761,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
8221,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
11018,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
13255,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
1535,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8730,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3877,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8198,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6595,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5380,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
7166,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
8915,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
9006,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
10031,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
4637,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6389,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8090,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4426,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3373,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6376,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,3
5745,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
8456,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,3
9518,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,3
10673,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
1091,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5395,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2234,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5956,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3204,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
13447,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,3
15134,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,3
16796,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
17151,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,3
18289,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,3
4952,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6906,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8778,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5223,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4209,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6658,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,3
7032,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,3
9364,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,3
10500,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,3
13101,5,7,320,4434,320,0,1460,0,100,164,5,320,7,4434,3
6357,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2334,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5639,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3305,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
14426,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
16066,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
17546,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
18030,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
19086,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
5928,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7680,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
9448,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5874,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4765,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6091,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
7032,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
8255,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
10868,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
13068,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
2466,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
9645,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4941,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8872,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7659,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5089,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,3
7400,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,3
9963,3,7,327,4434,327,0,1460,0,60,164,3,327,7,4434,3
24222,3,7,322,4434,322,0,1460,0,60,164,3,322,7,4434,3
19226,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
24708,3,7,322,4434,322,0,1460,0,60,164,3,322,7,4434,3
16776,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
21951,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4200,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3957,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6607,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
5741,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
6780,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
10813,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
13612,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,3
1651,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8925,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4829,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8984,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8058,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5625,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
8513,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
8551,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
8919,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
10450,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
6680,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6163,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8998,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5161,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3435,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
16423,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,3
15917,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
18947,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,3
19910,3,7,315,4434,315,0,1460,0,60,164,3,315,7,4434,3
21021,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
1476,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6074,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2731,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6933,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4013,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5343,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,3
7217,4,8,327,4434,327,0,1460,0,80,184,4,327,8,4434,3
9006,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,3
9319,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,3
10622,4,8,322,4434,322,0,1460,0,80,184,4,322,8,4434,3
5166,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6921,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8655,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4519,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3016,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
16802,3,7,318,4434,318,0,1460,0,60,164,3,318,7,4434,3
16330,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
18977,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,3
19880,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,3
20950,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,3
1114,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5441,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2426,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6033,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3349,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4512,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,3
6208,4,8,328,4434,328,0,1460,0,80,184,4,328,8,4434,3
7746,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
7986,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,3
9038,4,8,323,4434,323,0,1460,0,80,184,4,323,8,4434,3
4690,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6386,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8280,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4961,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4042,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6756,4,8,319,4434,319,0,1460,0,80,184,4,319,8,4434,3
8262,3,7,319,4434,319,0,1460,0,60,164,3,319,7,4434,3
7978,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,3
21575,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
23636,3,7,320,4434,320,0,1460,0,60,164,3,320,7,4434,3
1668,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
18645,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3962,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
17128,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
17342,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4610,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,3
6978,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
7629,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,3
8436,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,3
9711,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,3
6032,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5216,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8280,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4575,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3338,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
41929,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
46332,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
50223,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
53615,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
56876,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
2734,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
17972,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6443,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
13867,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
10189,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5993,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
8633,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
9665,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
10365,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
11618,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
7118,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6053,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
9741,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5413,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4180,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7076,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
7901,4,8,316,4434,316,0,1460,0,80,184,4,316,8,4434,3
9046,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
11476,4,8,315,4434,315,0,1460,0,80,184,4,315,8,4434,3
13973,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
1419,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8229,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3647,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7117,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5886,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7409,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
7512,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,3
9209,4,8,326,4434,326,0,1460,0,80,184,4,326,8,4434,3
9730,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,3
10352,4,8,321,4434,321,0,1460,0,80,184,4,321,8,4434,3
7155,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5449,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
7168,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4920,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3793,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
6503,3,7,317,4434,317,0,1460,0,60,164,3,317,7,4434,3
5847,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
8404,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,3
9351,3,7,316,4434,316,0,1460,0,60,164,3,316,7,4434,3
10662,4,8,318,4434,318,0,1460,0,80,184,4,318,8,4434,3
1252,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5313,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
2352,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5883,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
3363,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
12799,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
14731,4,8,317,4434,317,0,1460,0,80,184,4,317,8,4434,3
15554,4,8,325,4434,325,0,1460,0,80,184,4,325,8,4434,3
16286,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
17391,4,8,320,4434,320,0,1460,0,80,184,4,320,8,4434,3
5956,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5359,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
8363,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
5056,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
4081,1,1,0,0,0,0,0,0,20,20,1,0,1,0,3
